@RELATION ..\..\..\data_arff\all-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,swipe_front,swipe_back,tap_left,tap_right,tap_up,tap_down,tap_front,tap_back,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,horizontal_circle,vertical_circle,spiral,arm_lift,arm_drop,triangle,z,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MinZ NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MaxZ NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MeanZ NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE MedianZ NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE StartAngleSinXZ NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE TotalAngleXZ NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE ZeroCrossingsZ NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MinZ NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MaxZ NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MeanZ NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_MedianZ NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsX NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsZ NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
swipe_front,-8.916323,-0.2961981,-0.04188907,4.047717,11.26736,2.631759,-2.966435,3.393961,0.7345517,4.047717,1.102191,0.4790555,17.57642,0.2130468,0.977042,-0.1591958,-0.28643,0.9581012,-0.0971089,2.642531,0.1000636,18.04324,20.89939,35.42497,50.15452,6.78755,64.68423,201.4637,4,1,1,-44.49653,0,0,0,51.20561,11.01828,-28.35785,29.02425,5.113955,-27.4635,34.19812,4.512184,68.72669,0.3434111,-0.9391852,0.04552808,0.7529372,-0.6580924,0.2403616,26.09913,23.85534,31.68418,36.3915,77.68446,103.5129,68.50629,81.76546,4693.112,0,0,0,705
swipe_front,-4.868605,-0.3787994,-0.1736482,0,10.14361,3.958111,-2.119667,3.342774,1.27547,-3.2481,1.880651,2.284463,12.30837,-0.7629341,-0.6464762,0.9693092,-0.5735765,0.819152,0.2104355,0.4829851,-7.010395,18.49831,17.05848,38.05493,37.9419,1,47.33656,126.6657,0,1,2,-27.55568,0,-0.1736482,0,43.45607,16.58111,-14.23324,21.91249,8.699243,-16.20505,25.59349,10.40137,54.11531,0.5735765,-0.8191521,-0.2104354,0.8445246,-0.5355167,0.515586,18.62114,16.65739,24.44115,28.74781,55.46766,76.87444,54.0618,58.30073,2922.678,0,0,1,611
swipe_front,-8.102525,-2.626294,-1.91013,0.8067073,11.89327,2.610815,-2.497448,2.266533,0.8972991,-3.255191,2.204383,0.9581109,17.62473,0.8523358,0.5229949,-0.4000759,0.3083398,0.9512763,-0.2372764,-0.8435839,-1.196778,14.8904,11.28416,28.59573,22.00892,8.744426,47.22778,145.7492,4,3,2,-32.46682,-2.626294,0,0,29.89879,11.66489,-21.09442,20.48551,6.301898,-25.96353,29.89879,7.033128,47.41356,-0.0907904,-0.99587,0.1981903,0.6720436,-0.7405115,0.3381248,3.987036,27.4793,29.05994,29.82167,76.9886,78.5796,45.369,63.42442,2058.346,0,1,0,611
swipe_front,-4.054808,-1.425923,-1.562834,0.7996169,10.76354,1.631759,-1.834209,1.731885,0.4383345,-3.2481,1.343322,1.631759,13.50385,0.7271036,-0.6865278,-0.4436675,0.3420202,0.9396926,-0.5234909,1.040557,3.972799,22.10013,22.82863,46.45607,60.53353,1,49.76371,124.1533,3,5,3,-27.51313,-1.722121,-2.299315,0,25.97827,6.922314,-13.14223,16.60907,2.572138,-12.9215,23.02894,2.137851,40.11636,-0.9999661,-0.008234213,0.9999446,0.6865347,-0.727097,0.2324324,5.026624,11.38185,32.16685,33.70667,78.97794,86.82368,38.40669,54.26862,1475.074,0,1,2,705
swipe_front,-6.474929,0,-1.562834,0,11.00467,1.826352,-2.901336,3.657748,0.06638721,-2.420122,3.086999,0.3054073,13.21038,0.003688868,0.9999932,-0.4633462,-0.7815996,0.6237804,-0.03253423,-6.16178,7.235624,16.39343,15.27693,28.27757,35.10693,6.490346,45.66558,144.9054,0,0,1,-34.81604,0,-3.272279,0,43.89298,0.7966466,-18.61317,25.84954,-0.9146419,-18.6039,32.73576,-3.272279,56.17212,0.664228,-0.74753,0.01521663,0.7834597,-0.6214426,0.02287561,25.51395,3.362808,25.51395,31.41149,60.69757,90.67525,56.03022,60.8066,3139.385,0,0,2,564
swipe_front,-4.861515,-0.5923963,-0.5209445,1.634686,4.183212,1.631759,-1.118076,0.887953,0.3398977,-1.613415,1.129725,-0.3472964,8.34513,-1,-4.371139E-08,1,-1,-4.371139E-08,1,7.16811,-5.540662,29.40205,28.3537,60.86992,61.80222,1.992389,37.11908,25.2425,3,5,6,-23.4796,0,-0.1736482,1.634686,18.64701,7.137851,-9.554763,7.071292,2.403292,-11.30808,6.393573,1.742574,32.12314,1,-4.371139E-08,-1,0.6219119,-0.7830872,0.2908591,21.32383,10.61701,38.47001,42.66531,94.84576,113.6621,30.82128,40.25385,949.9514,1,0,1,987
swipe_front,-4.054808,-0.5923963,-0.6945927,0.8137977,3.94806,1.326352,-1.174689,1.091429,0.1634805,0,2.25945,-0.6945927,6.957246,0.3420202,0.9396926,-0.5234909,0.3420202,0.9396926,-0.5234909,-1.543499,0.2383537,25.24511,24.69114,57.74934,58.95054,1,30.65856,22.35482,2,1,3,-23.49378,-0.2961981,-0.8412045,0,22.71716,3.26961,-10.91152,8.713814,0.9945048,-12.14315,3.306574,1.437166,33.14319,-0.3420202,-0.9396926,0.523491,0.6806673,-0.7325927,0.1378407,22.00767,8.598667,38.76283,40.68757,97.78786,110.4614,32.2356,40.73642,1039.134,0,1,2,940
swipe_front,-4.861515,-0.8885944,-0.3472964,0.007090397,2.253472,1.5,-1.750492,0.3061084,0.5975468,-1.627595,-0.5923963,1,6.08181,0.2627332,-0.9648685,0.1175317,0.3420202,0.9396926,-0.5234909,1.393032,9.517947,26.98064,27.60051,58.28683,65.16406,1,37.54716,25.2425,2,8,4,-33.25935,-0.2961981,0,0,5.81606,11.35339,-20.27439,2.772369,6.158586,-24.32175,3.700256,7.068925,35.67133,0.05936293,-0.9982365,0.2734461,0.172256,-0.9850522,0.3230557,2.977065,38.08606,47.96127,47.0868,131.1122,126.2628,35.62177,41.22039,1268.91,0,1,0,893
swipe_front,-4.061898,-0.2961981,-3.215537,0,7.978721,1.958111,-1.771462,2.132456,-0.03349303,-2.427212,5.932868,-0.5418891,10.57071,-0.5735764,0.8191521,0.2104354,-0.163558,0.9865337,-0.1974252,3.21544,1.314382,28.10267,27.40173,59.33192,62.09661,1.674731,58.38964,74.60548,0,1,5,-37.20071,-0.02753374,-0.7033534,0,44.78158,3.727721,-19.3135,18.83639,1.197984,-19.4177,15.73717,0.1797401,58.40705,0.1635579,-0.9865338,0.1974253,0.7692111,-0.6389948,-0.01890371,31.14927,3.620975,36.73432,42.37715,92.11203,121.012,58.22179,64.33852,3389.777,0,2,3,987
swipe_front,-4.047717,-1.184793,-0.3472964,0.8067073,5.636669,2.805407,-0.9619533,1.768856,0.8553645,0,5.636669,-0.04188907,8.946358,-0.9081224,0.4187048,0.9375165,-0.5735765,0.819152,0.2104355,10.42467,-6.448893,20.71906,21.79231,38.60008,43.13501,1,37.36895,31.77379,2,2,6,-15.39125,-0.61993,-0.1736482,0,28.59789,13.68583,-8.613668,10.6448,6.285223,-11.32226,6.546124,6.221629,35.8142,0.5735765,-0.8191521,-0.2104354,0.8784956,-0.4777505,0.6644919,20.78548,9.776391,29.51212,30.868,67.43406,75.14449,35.00255,45.3362,1225.178,0,2,1,752
swipe_left,0,-20.8856,-0.1317591,20.25277,15.42902,3.937166,8.971048,-2.913535,1.625946,20.25277,3.349685,1.479056,41.77897,0.03280799,0.9994617,0.4435791,-0.1635579,-0.9865338,-0.1974253,6.384426,-2.08088,20.64496,26.48116,37.79307,69.8057,3.349461,101.4676,575.7819,0,2,2,0,-43.70303,0,134.5657,29.74848,24.38918,73.87015,-5.071048,15.72463,86.72183,29.74848,20.60205,155.235,-0.01131001,0.999936,0.3214455,-0.308889,0.9510981,0.1783382,-4.445633,2.758276,8.549735,2.839539,7.980815,0.8360396,143.5713,188.1132,20612.72,0,3,0,705
swipe_left,0,-19.77743,-1.221629,18.63226,0.9645226,5.5,7.704236,-5.168076,1.65439,18.63226,-3.148045,2.194593,28.68048,-0.3420201,0.9396926,0.5234908,0.3420202,-0.9396926,-0.523491,3.363073,-4.232198,22.10687,25.18159,49.89998,65.97272,2,86.42812,681.453,0,4,2,0,-72.35306,0,107.8593,0,23.21554,51.92801,-25.87334,15.33049,43.04619,-5.420841,20.06893,131.9377,-0.4791909,0.8777107,0.6776955,-0.5570799,0.8304589,0.2099516,-6.316355,4.270418,6.548698,4.458327,4.999081,2.641206,131.9282,148.2117,17405.05,0,0,0,658
swipe_left,-8.102525,-14.38189,-0.2425737,13.76366,15.69768,5.958111,4.656293,0.01377441,1.650609,12.15024,-13.8721,1.236482,37.70092,0.5249063,0.85116,0.1122655,-0.1635579,-0.9865338,-0.1974253,1.172562,-3.538316,28.59217,29.27148,56.94223,71.97762,1.674731,137.8144,375.9845,1,3,2,0,0,0,108.5242,59.09868,33.01218,63.18382,21.88224,18.4302,74.52196,58.95503,25.91355,127.9061,0.4523569,0.891837,0.2547502,0.002958176,0.9999956,0.3341179,-5.939359,9.466572,16.48889,9.516495,25.8856,17.99434,98.80437,193.0964,12648.71,0,0,0,940
swipe_left,0,-12.99546,-0.1108146,10.52974,10.91609,4.020945,4.761604,-0.6786379,1.653577,8.088344,1.606008,2.805407,26.45202,-0.3680663,0.9297996,0.7441874,-0.7157941,-0.6983114,-0.5796388,-0.1297665,-1.391189,25.94717,28.8251,49.91331,73.43127,2.591126,96.84174,257.1848,0,1,2,0,-11.53684,0,80.94725,41.40424,28.11082,40.83177,13.25083,17.10324,45.3316,41.40424,20.10205,100.7245,0.9350739,0.3544528,0.8185046,-0.1410972,0.9899958,0.3280547,0.1729938,6.196255,13.00324,6.230481,12.37376,4.014537,86.46255,136.208,7475.774,0,1,0,799
swipe_left,0,-16.70239,-0.8682409,17.84683,9.746881,5.784463,6.282116,-1.321072,1.728294,10.52974,2.176849,1.784463,32.59343,1,-4.371139E-08,-1,1,-4.371139E-08,-1,11.09532,3.349758,23.07546,26.43862,46.63301,60.38518,1.162297,90.28638,353.6803,0,2,4,0,-21.13715,0,100.5138,29.14412,27.6527,45.29926,3.937146,16.29667,34.04478,22.72302,22.38042,115.7407,-0.8764026,0.4815792,0.9508889,-0.2057899,0.9785962,0.2652581,-3.679692,6.300075,10.13577,6.55896,10.77431,5.829375,106.3696,151.125,11314.48,0,2,0,752
swipe_left,-1.620505,-14.41541,-0.3263518,12.15733,9.517706,6.08987,5.082843,-1.113424,2.040091,11.35063,4.726519,1.437166,28.3512,-0.9308656,-0.3653618,0.9740176,-0.5735765,0.819152,0.2104355,3.884005,3.7019,26.03355,27.91269,46.27531,65.50954,1,95.4254,263.1844,1,5,1,-2.427212,-20.04163,-0.1736482,91.49117,31.7027,37.04798,41.27977,5.667014,23.05858,35.59439,25.01891,30.31759,113.5059,0.8069516,-0.5906176,0.5105962,-0.2139816,0.9768377,0.3724849,-0.8114324,5.382771,16.54637,12.00469,24.74233,18.74815,100.6021,152.6097,10120.78,1,3,1,846
swipe_left,-8.137977,-18.11636,-5,14.56327,14.61705,6.326352,5.937124,-1.162752,1.693281,9.687578,-0.4458227,6.326352,41.41387,-0.1983483,0.9801316,0.2211344,-0.9607494,-0.2774176,0.02572816,7.008278,-0.1624205,29.22243,29.53324,59.61018,73.35398,2.93355,151.8271,480.2606,1,7,3,0,-23.89151,-0.02094453,115.0062,40.15242,36.04798,61.94788,5.400936,21.32565,68.07539,40.15242,25.44935,136.4882,0.6516948,0.7584813,0.240674,-0.1921932,0.9813571,0.2742658,-0.715615,1.563677,14.7188,7.758039,19.87077,9.221715,113.0833,192.3141,15056,0,1,1,846
swipe_left,-5.654041,-12.72082,-0.9790555,17.83974,13.19112,4.610815,5.887603,-0.0544016,1.156011,12.15024,1.633542,1.979056,35.4208,0.4464226,-0.8948222,-0.1515962,-0.9996519,-0.02638205,-0.9997641,7.215343,-0.526472,30.43698,31.71533,63.32185,79.84488,0.4227722,103.7618,332.5072,1,1,6,-6.446568,-1.033631,-0.0628336,111.8645,57.43163,21.9642,54.97731,20.70154,13.4135,55.94642,57.43163,20.62909,133.7942,0.8119013,-0.5837947,0.5173035,-0.009239637,0.9999573,0.1926678,3.009295,7.143313,19.12265,13.41733,28.33741,26.31061,114.0051,185.5958,12997.16,2,1,2,893
swipe_left,0,-14.98027,-1.631759,13.79202,8.399937,2.826352,4.828165,-1.079704,0.8614223,8.916323,7.001547,1.610815,27.5087,0.5342144,0.845349,0.8779081,0.3420202,-0.9396926,-0.523491,6.368956,-7.766645,26.82975,28.902,52.95114,66.90345,1,88.79442,292.7494,0,3,4,0,-22.67378,0,101.3915,34.30687,18.83244,46.63867,5.592915,11.7572,44.59579,28.73486,16.79665,117.8206,0.3159758,0.9487672,0.3750224,-0.2182359,0.9758961,0.1756425,-0.8826205,6.266619,13.34768,7.151178,11.93925,4.968801,105.4589,152.7268,11121.57,0,2,0,987
swipe_left,0,-12.16193,-2.152704,14.59873,9.551217,5.152704,5.346957,-1.456572,1.5,6.460749,-0.7085092,5.152704,27.16528,0.2418333,0.9703178,0.289758,0.3420202,-0.9396926,-0.523491,-1.108651,8.117438,26.62643,29.26608,49.65952,66.8271,1,93.94879,218.899,0,3,2,0,-29.13145,0,106.9391,22.46631,30,56.37971,-0.7911547,17.253,55.12553,22.46631,20.35948,122.4676,0.5621945,0.8270051,0.4874545,-0.2628338,0.9648411,0.2701061,-5.484781,8.249701,11.99037,8.658239,12.12487,6.97387,114.8243,154.0377,13184.62,0,2,0,940
swipe_right,-17.84683,-11.18476,-4.284463,0,17.46889,1.610815,-6.726514,1.865702,-0.5746954,-11.35063,-3.27904,-2.263518,34.26799,0.8017361,-0.5976782,0.1072736,-0.811875,0.5838313,-0.09381653,9.714762,-1.996666,25.43867,27.24215,51.68751,69.00281,2.779837,110.5296,494.9008,0,4,3,-134.5303,0,-12.43107,0,55.78988,4.754757,-80.49791,35.70008,-4.285734,-98.87917,44.60511,-1.793224,146.6501,0.9173306,-0.3981264,0.02741485,0.2672749,-0.9636203,-0.08512712,9.40968,2.771126,41.2323,46.14957,109.6747,135.3302,140.0816,177.7067,19622.84,0,0,1,940
swipe_right,-13.77075,-10.64743,-2.805407,0,12.39709,1.110815,-7.159791,2.107111,-0.6929424,-5.696584,1.480991,-2.5,27.12969,0.6141456,-0.7891927,0.1462218,-0.8280129,0.5607091,-0.1917297,1.975109,0.6808339,22.616,25.68203,45.56527,65.29053,5.802051,71.14433,248.2605,0,4,1,-128.8762,0,-12.47296,0,51.20033,4.44935,-72.16071,34.89074,-2.489779,-79.39056,49.26461,2.991239,139.703,0.7507138,-0.6606275,0.1215205,0.2823255,-0.9593187,-0.09633233,11.07474,-7.048534,45.80799,49.7487,125.5293,146.0399,134.9192,159.7561,18203.19,0,0,1,846
swipe_right,-12.97822,-9.551217,-2.805407,0,7.621477,1.131759,-5.207526,0.8578477,-0.5420693,-12.97822,-2.796779,0.04188907,21.88234,0.8508475,-0.5254128,0.1930901,-0.5735765,0.819152,0.2104355,1.162789,-0.7622662,26.32197,28.99553,50.69844,67.18854,1,76.25214,221.6589,0,4,5,-98.94298,0,-10.29932,0,33.45915,1.395277,-51.19421,18.50138,-2.91232,-56.72477,30.66237,0.2277211,105.0999,0.6533343,-0.7570696,0.2416678,0.1625417,-0.9867017,-0.103534,17.38624,-19.79058,44.72479,49.83696,119.2596,146.5963,100.804,121.9757,10161.45,0,0,4,893
swipe_right,-11.34353,-4.769631,-5.5,0,11.26736,0.8263518,-6.160047,2.451062,-0.8104723,-9.73721,-1.667054,-0.3054073,20.63695,0.9153755,-0.4026011,-0.1652601,0.01131001,0.999936,-0.3214456,-1.094441,4.909097,25.68859,28.82701,47.64293,67.13557,2.570884,71.64819,193.1873,0,4,4,-123.2009,-0.02753374,-16.20945,0,57.45095,2.775702,-67.68179,39.80755,-3.477461,-75.32867,54.92881,2.122998,137.2686,0.6098763,-0.7924967,0.1070088,0.3697053,-0.9291491,-0.130445,10.42271,-18.64552,50.74038,55.16682,138.2551,161.6484,133.5825,158.9926,17844.29,0,1,1,940
swipe_right,-11.36481,-8.213873,-3.5,0,9.874949,1.215537,-5.7988,0.6218289,-0.1052362,-7.302908,-0.509795,-1.479056,21.87694,0.9729131,-0.2311712,0.2742569,-0.163558,0.9865337,-0.1974252,-7.455654,6.875018,30.93414,31.38507,72.99249,76.93272,1.674731,76.17503,198.1041,0,6,5,-115.976,0,-2.104723,0,32.7722,5.67974,-62.0773,17.85663,2.130417,-63.20678,31.67001,4.880424,120.7686,0.1635579,-0.9865338,0.1974253,0.1066227,-0.9942995,-0.01814495,6.287948,11.03681,52.23277,55.47237,145.6204,162.9566,116.6599,140.8751,13609.53,0,0,1,940
swipe_right,-6.510381,-4.506944,-2.5,0,7.056614,1.173648,-3.516116,1.261845,-0.1889915,-4.068988,0.2961981,-0.5,13.76941,0.7228748,-0.6909791,-0.06006382,0.3420202,0.9396926,-0.5234909,6.149056,-1.799985,36.58743,38.86291,76.02058,90.23742,1,63.22728,68.37925,0,4,3,-84.3868,-0.2961981,-4.535797,0,35.27347,6.575017,-47.45696,24.92404,1.40731,-52.67705,30.2381,6.575017,92.24848,0.4812205,-0.8765996,0.2347105,0.3377815,-0.9412246,-0.05367265,26.34865,8.240546,59.56009,63.52679,163.5214,184.5248,89.77105,105.0428,8058.841,0,1,1,1128
swipe_right,-9.72303,-0.8885944,-4,0,12.69328,1.5,-5.420936,3.02276,-0.4511365,-2.441393,-0.8885944,1.5,17.58564,1,-4.371139E-08,-1,-0.163558,0.9865337,-0.1974252,7.976686,10.50012,26.49215,26.39878,57.14713,56.8264,3.349461,66.88702,248.2605,0,5,9,-102.9978,0,-8.571594,0,58.7207,3.754757,-56.42052,41.01418,-0.8947088,-62.38589,50.59235,3.754757,119.1998,0.541824,-0.840492,0.243869,0.4870125,-0.873395,-0.08293453,31.74043,-11.15151,48.08451,52.4452,130.5384,153.5542,118.2392,132.606,13980.5,0,0,1,893
swipe_right,-8.116706,-1.453457,-2.5,0,7.325279,1.784463,-4.734886,1.35815,-0.2982925,-8.116706,-0.8059931,-0.9790555,12.70054,0.9764413,-0.2157832,0.9143345,-0.7577272,0.6525714,0.008628728,-7.121742,5.216904,25.37867,25.25586,53.87621,57.47557,3.719517,58.27778,85.86937,0,6,1,-89.96284,0,-5.667556,0,26.52158,8.054073,-47.99523,20.64371,1.611194,-56.68931,24.26213,7.075017,94.78919,0.7205359,-0.6934176,0.1936333,0.2757205,-0.9612378,-0.06287421,16.77369,-1.798181,46.58408,48.6339,129.1626,139.7687,93.76207,105.4996,8791.325,0,0,2,893
swipe_right,-13.79911,-2.824313,-3.5,0,10.14361,1.131759,-5.333407,1.977217,-0.633463,-5.696584,1.480991,-2.5,19.4945,0.8354727,-0.549532,-0.27587,-0.811875,0.5838313,-0.09381653,1.312454,10.81768,25.09003,27.14438,54.29244,62.6369,2.779837,66.47251,199.146,0,3,7,-101.3347,0,-12.05674,0,39.77151,1.880425,-55.30629,29.38269,-3.652115,-62.37172,37.77406,-1.466872,109.7486,0.7007756,-0.7133818,0.1288675,0.3476053,-0.937641,-0.1179436,25.67731,-9.798799,48.52737,52.2562,132.973,152.7125,108.7423,124.1705,11824.88,0,0,3,893
swipe_right,-9.72303,-0.8059931,-2.652704,0,9.874949,1.958111,-4.826139,1.824954,-0.4881588,-2.441393,0.8885944,-1.5,15.16178,0.8565682,-0.5160338,-0.1131371,-0.811875,0.5838313,-0.09381653,-9.590445,7.298437,27.58867,31.1335,54.35831,73.36196,5.559673,64.1226,145.0691,0,6,4,-101.3489,0,-12.20944,0,38.32403,3.206777,-57.40349,30.32162,-3.551029,-65.65527,36.64433,-1.119575,109.444,0.606419,-0.7951453,0.07523779,0.3536966,-0.9353602,-0.1006355,29.28726,-12.23986,53.11579,54.8744,150.1382,159.3047,108.8367,121.1138,11845.43,0,0,1,987
swipe_up,-3.255191,-20.34827,-0.3533883,3.255191,0,2.257426,-0.6062122,-11.47868,0.7649154,0.007090397,-20.34827,1.972964,21.52333,-0.9967068,0.08108889,0.8623374,0.1204402,0.9927206,-0.2006366,-3.652666,-6.565617,18.64154,17.13472,38.13189,40.49792,2.509608,69.86918,417.9448,6,0,4,-7.274546,-137.7442,0,0,0,9.178986,-4.102136,-69.10625,4.803917,-4.854424,-70.2723,3.329021,138.2412,-0.8493692,-0.5277991,0.3554316,-0.9986084,-0.05273855,0.7837195,-19.04351,13.22147,19.04351,19.84575,35.27771,49.509,138.2412,142.6971,19110.64,0,0,0,564
swipe_up,-6.496201,-24.434,-2.083778,9.680488,6.77835,8.778371,-2.136219,-8.639848,2.631331,-6.496201,-24.434,6.472963,36.79514,-0.5638349,-0.8258876,0.2293515,-0.5735765,-0.8191521,0.2104354,-8.072728,0.5327572,25.2464,25.50221,49.15021,57.43142,12,94.80067,681.1203,2,0,4,-34.1795,-138.2376,-2.083778,9.680488,6.77835,42.1013,-14.20636,-66.48825,23.59191,-11.44989,-73.13819,29.94593,157.8152,0.6376848,0.7702975,-0.1916488,-0.970767,-0.240024,0.7763647,-26.95816,20.20903,28.17989,32.68083,56.76596,79.45218,148.4937,178.1472,22050.39,1,1,1,752
swipe_up,-8.944684,-22.68435,-1.395277,3.269372,0,5.299315,-2.250321,-9.326654,1.054309,-8.944684,-22.68435,4.299315,26.61917,-0.9999994,0.001091198,0.9999509,0.3420202,0.9396926,-0.5234909,-1.651032,-0.127996,16.41345,17.37874,30.39621,39.81231,1,67.20373,613.071,3,0,6,-30.91722,-121.2465,0,0,0,15.30198,-16.49733,-63.20012,7.539498,-24.42102,-77.52763,10.00267,126.0585,-0.3420202,-0.9396926,0.523491,-0.9721045,-0.2345479,0.4242594,-20.26404,12.17453,20.26404,24.18796,39.18697,62.28376,125.4766,130.2334,15744.38,0,0,0,611
swipe_up,-4.868605,-18.80331,-1.742574,0.8067073,0,7.431075,-1.137899,-8.198557,2.319726,-4.068988,-4.870166,3.541889,21.67786,-0.8280173,-0.5607026,0.4759877,0.3420202,0.9396926,-0.5234909,2.169192,-2.402157,20.88324,21.12764,39.88016,43.42939,1,77.91413,409.1652,6,0,5,-17.06848,-122.9784,0,0,0,35.01752,-10.7744,-67.53828,22.20314,-14.64127,-80.4287,33.96078,129.0009,-0.6500488,-0.7598925,0.01281146,-0.9905053,-0.1374747,0.8978017,-26.79205,17.25958,26.79205,27.9023,53.63277,62.5784,128.9409,135.6139,16625.76,0,0,0,705
swipe_up,-9.744301,-18.98339,-1.437166,3.255191,0,3.931074,-3.135895,-8.622987,1.699707,3.255191,-18.14987,3.778371,23.62571,-0.1132916,-0.9935618,-0.02088505,0.4293489,0.9031387,-0.4342891,5.801644,-5.538867,20.64273,21.21426,38.51446,45.86076,2.939817,63.04351,453.649,2,0,2,-48.7995,-120.7218,0,0,0,24.34387,-31.17194,-59.24229,13.93727,-48.7995,-59.29821,14.89795,132.468,-0.3869208,-0.9221129,0.480816,-0.9397842,-0.3417684,0.4765208,-26.46906,25.846,26.46906,28.9876,57.47226,72.53045,130.6424,146.1543,17067.44,0,0,0,658
swipe_up,-9.772662,-20.9682,-0.5,0.8137977,0.2961981,5.431075,-3.814771,-10.68364,2.054309,-6.510381,-20.72707,4.952019,24.48317,-0.8008863,-0.5988165,0.04158052,-0.3420202,-0.9396926,0.523491,1.354711,-2.526965,17.04115,17.89231,31.05632,35.3392,1,59.10792,524.9467,0,0,2,-49.59203,-138.8873,-0.58987,0.8137977,0.2961981,26.70602,-27.23791,-70.894,13.49693,-35.78583,-82.21173,16.34997,150.5253,-0.9008424,0.4341462,-0.3722093,-0.9417646,-0.3362729,0.474136,-20.88194,20.87233,21.58007,28.14926,41.84667,71.30917,149.8741,153.6261,22462.26,1,1,1,611
swipe_up,-5.682403,-16.07648,-0.2425737,3.262281,0,3.562834,-0.9441128,-6.859102,0.8515172,-0.8208881,-14.95273,0.7783709,18.78674,-0.7216334,-0.6922754,-0.1875811,0.3420202,0.9396926,-0.5234909,3.136137,-2.18808,16.79113,17.4612,33.27478,40.45931,1,41.83763,259.193,2,0,2,-14.59163,-82.30922,0,0,0,10.21821,-8.470488,-38.23401,4.483246,-13.77075,-35.56967,2.424983,84.21481,-0.3420202,-0.9396926,0.523491,-0.9906596,-0.1363581,0.6697534,-21.7112,18.97021,21.7112,25.16808,45.72933,63.60857,83.71125,88.73254,7007.574,0,0,0,564
